tissue,age,protein_id,abundance
Liver,3,P0361,4.507319993700473
Liver,3,P0362,6.1776049308270045
Liver,3,P0363,12.480214140547863
Liver,3,P0364,5.4268919659247326
Liver,3,P0365,8.521397218904298
Liver,3,P0366,7.332718862566132
Liver,3,P0367,5.252543302908682
Liver,3,P0368,5.388593218354471
Liver,3,P0369,8.810925830430635
Liver,3,P0370,4.111825613838211
Liver,3,P0371,9.68944944409924
Liver,3,P0372,5.5680929929377205
Liver,3,P0373,7.975867201737641
Liver,3,P0374,16.951859616579323
Liver,3,P0375,6.679778129590729
Liver,3,P0376,12.831237198654334
Liver,3,P0377,2.5213142326456417
Liver,3,P0378,5.5721567754296215
Liver,3,P0379,7.512837114355759
Liver,3,P0380,23.4295584659081
Liver,3,P0381,2.279665564667441
Liver,3,P0382,6.97459375405039
Liver,3,P0383,17.707943257989925
Liver,3,P0384,4.613504469576666
Liver,3,P0385,6.503215284452324
Liver,3,P0386,9.016384218677915
Liver,3,P0387,8.254059436469657
Liver,3,P0388,18.905677717259273
Liver,3,P0389,9.670541308666541
Liver,3,P0390,16.38987452770055
Liver,3,P0391,5.953593492741571
Liver,3,P0392,4.738330001409432
Liver,3,P0393,6.453135161013817
Liver,3,P0394,3.685986305546882
Liver,3,P0395,9.875994531098605
Liver,3,P0396,5.861896185240165
Liver,3,P0397,4.937833439578156
Liver,3,P0398,9.966156925008287
Liver,3,P0399,3.7201743416262048
Liver,3,P0400,11.731779172968423
Liver,3,P0401,5.545559774393367
Liver,3,P0402,14.812299255859978
Liver,3,P0403,5.837820079292441
Liver,3,P0404,10.795677256018317
Liver,3,P0405,8.229600110515795
Liver,3,P0406,11.546023872418244
Liver,3,P0407,7.892935629392808
Liver,3,P0408,2.7236191142030255
Liver,3,P0409,13.534962108536504
Liver,3,P0410,7.010368353483657
Liver,3,P0411,11.86638539704653
Liver,3,P0412,11.180239460213372
Liver,3,P0413,4.646071906907419
Liver,3,P0414,4.267903644394976
Liver,3,P0415,10.948616057909266
Liver,3,P0416,6.159838639732342
Liver,3,P0417,12.95986880341884
Liver,3,P0418,6.639784009584138
Liver,3,P0419,13.654182247611033
Liver,3,P0420,9.52559789837313
Liver,3,P0421,8.782709825834404
Liver,3,P0422,5.903782698173138
Liver,3,P0423,8.494820021000645
Liver,3,P0424,15.11536277554161
Liver,3,P0425,7.152562791070908
Liver,3,P0426,10.162501944456189
Liver,3,P0427,7.597475687590743
Liver,3,P0428,7.962654511812812
Liver,3,P0429,20.781152667229698
Liver,3,P0430,15.196087883255876
Liver,3,P0431,7.749608214482654
Liver,3,P0432,8.403703090066573
Liver,3,P0433,4.84951014040219
Liver,3,P0434,6.660649965720754
Liver,3,P0435,8.896328580014323
Liver,3,P0436,12.309461000540884
Liver,3,P0437,11.582930875136496
Liver,3,P0438,3.797885887261545
Liver,3,P0439,13.279076997163395
Liver,3,P0440,7.005781889787967
Liver,3,P0441,4.086975404554342
Liver,3,P0442,16.474781906556395
Liver,3,P0443,17.778100627734407
Liver,3,P0444,8.65596076504006
Liver,3,P0445,11.305351086897858
Liver,3,P0446,11.710308534894224
Liver,3,P0447,17.07240285492151
Liver,3,P0448,11.436855911405164
Liver,3,P0449,3.3313813358037914
Liver,3,P0450,24.677321139923983
Liver,3,P0451,14.00471605116678
Liver,3,P0452,5.442755600549756
Liver,3,P0453,3.983755457088481
Liver,3,P0454,10.003030111470105
Liver,3,P0455,6.252891376292992
Liver,3,P0456,9.006956402602626
Liver,3,P0457,11.542594987870418
Liver,3,P0458,5.260020200817911
Liver,3,P0459,3.7823110223553
Liver,3,P0460,9.31374327396039
Liver,3,P0461,5.365380449668768
Liver,3,P0462,8.065998185055529
Liver,3,P0463,3.300269519861289
Liver,3,P0464,6.351495933985931
Liver,3,P0465,11.347201329509527
Liver,3,P0466,10.628717166462486
Liver,3,P0467,4.604274989553933
Liver,3,P0468,3.6657808860318064
Liver,3,P0469,7.459274920519695
Liver,3,P0470,10.346203886806265
Liver,3,P0471,9.422543701245305
Liver,3,P0472,5.434155318867482
Liver,3,P0473,8.834766403217067
Liver,3,P0474,18.199848734656427
Liver,3,P0475,8.356893878190446
Liver,3,P0476,2.773503267172931
Liver,3,P0477,8.347150330755158
Liver,3,P0478,25.188163523572534
Liver,3,P0479,3.4129107246169545
Liver,3,P0480,7.522020588112772
Liver,3,P0481,6.450765075827782
Liver,3,P0482,7.826612422366633
Liver,3,P0483,8.302455312939358
Liver,3,P0484,14.643304373507794
Liver,3,P0485,7.774661901953448
Liver,3,P0486,15.900582349770819
Liver,3,P0487,6.8854232514985245
Liver,3,P0488,5.988960965818913
Liver,3,P0489,4.945560028739844
Liver,3,P0490,2.4836960228473592
Liver,3,P0491,8.71868869113269
Liver,3,P0492,25.340405397380252
Liver,3,P0493,9.727347867904218
Liver,3,P0494,11.156791465189592
Liver,3,P0495,5.76716834325187
Liver,3,P0496,6.381479488584963
Liver,3,P0497,13.340238154642302
Liver,3,P0498,24.66083072154548
Liver,3,P0499,18.043197816451865
Liver,3,P0500,11.978900108585085
Liver,3,P0501,7.54654881104784
Liver,3,P0502,8.379861178626308
Liver,3,P0503,4.701565829021116
Liver,3,P0504,3.0990620066915766
Liver,3,P0505,3.758128091180619
Liver,3,P0506,7.613172880929036
Liver,3,P0507,6.2015833789264425
Liver,3,P0508,3.0597553970606963
Liver,3,P0509,7.2254243986444235
Liver,3,P0510,6.103984809227747
Liver,3,P0511,3.655711308915492
Liver,3,P0512,5.917372959869626
Liver,3,P0513,6.094752771316511
Liver,3,P0514,5.103965139813498
Liver,3,P0515,12.884204437159877
Liver,3,P0516,2.3590501583425216
Liver,3,P0517,2.2445849028114635
Liver,3,P0518,7.403637775255365
Liver,3,P0519,7.827759403084464
Liver,3,P0520,9.417117855278406
Liver,3,P0521,5.347429055498906
Liver,3,P0522,4.259900132556369
Liver,3,P0523,7.356691596852139
Liver,3,P0524,5.6692289383952135
Liver,3,P0525,18.739673289372
Liver,3,P0526,6.082791081166233
Liver,3,P0527,7.156985759110706
Liver,3,P0528,32.630612573749836
Liver,3,P0529,6.574140610946127
Liver,3,P0530,10.315979688851266
Liver,3,P0531,10.889354493548812
Liver,3,P0532,11.459751033566498
Liver,3,P0533,8.790682548460326
Liver,3,P0534,8.300406393251956
Liver,3,P0535,7.847543664932199
Liver,3,P0536,5.229960150600406
Liver,3,P0537,8.982796801955898
Liver,3,P0538,24.957827550027595
Liver,3,P0539,15.277927586408099
Liver,3,P0540,8.867126736377315
Liver,3,P0541,12.34804657950587
Liver,3,P0542,4.386336878640068
Liver,3,P0543,6.319832517930469
Liver,3,P0544,13.048979174208307
Liver,3,P0545,18.034747542776593
Liver,3,P0546,4.652851682778759
Liver,3,P0547,5.528115690535289
Liver,3,P0548,27.352979875329215
Liver,3,P0549,7.828389063832311
Liver,3,P0550,22.06554150157463
Liver,3,P0551,8.365485651924097
Liver,3,P0552,8.565205884682737
Liver,3,P0553,6.151558518796415
Liver,3,P0554,13.007590672006055
Liver,3,P0555,16.687610038103777
Liver,3,P0556,3.9709233992210633
Liver,3,P0557,5.980652457808238
Liver,3,P0558,12.7949058932846
Liver,3,P0559,6.836465219821346
Liver,3,P0560,5.495715116507981
Liver,3,P0561,13.541042956466177
Liver,3,P0562,14.325940613627639
Liver,3,P0563,5.641865344088341
Liver,3,P0564,8.39318373898277
Liver,3,P0565,3.578397671610877
Liver,3,P0566,4.317650781278185
Liver,3,P0567,7.960558329393162
Liver,3,P0568,7.529616211223661
Liver,3,P0569,4.136600622883207
Liver,3,P0570,4.808646469113089
Liver,3,P0571,3.8999876170948067
Liver,3,P0572,9.708831295550779
Liver,3,P0573,2.26917534644362
Liver,3,P0574,4.027128787108235
Liver,3,P0575,2.416294265526058
Liver,3,P0576,9.501145424275695
Liver,3,P0577,2.505178200591142
Liver,3,P0578,7.531072930573016
Liver,3,P0579,19.76108124004465
Liver,3,P0580,20.167257808606596
Liver,3,P0581,2.5004118504668167
Liver,3,P0582,8.837868794412406
Liver,3,P0583,4.082123105930883
Liver,3,P0584,3.6114825928469894
Liver,3,P0585,6.902737191533691
Liver,3,P0586,15.440203030591386
Liver,3,P0587,10.58878396631415
Liver,3,P0588,4.811050420472514
Liver,3,P0589,11.279877639465944
Liver,3,P0590,1.9227856633361633
Liver,3,P0591,4.703150112642145
Liver,3,P0592,4.507150218427954
Liver,3,P0593,7.744573581135878
Liver,3,P0594,6.542394446654645
Liver,3,P0595,6.787735249107079
Liver,3,P0596,6.653668002561257
Liver,3,P0597,7.489067905513938
Liver,3,P0598,10.217261359982077
Liver,3,P0599,8.081670657170175
Liver,3,P0600,6.23007835668489
Liver,3,P0601,9.403189759983027
Liver,3,P0602,12.129907851599048
Liver,3,P0603,5.292996150352597
Liver,3,P0604,7.130336024641337
Liver,3,P0605,14.837294915892354
Liver,3,P0606,3.812722853642363
Liver,3,P0607,21.81987644129719
Liver,3,P0608,3.3085400353627774
Liver,3,P0609,6.0061337173669305
Liver,3,P0610,4.178222855199153
Liver,3,P0611,27.460708416226
Liver,3,P0612,5.462955713157926
Liver,3,P0613,5.471185420809549
Liver,3,P0614,5.915350525038416
Liver,3,P0615,7.82529695116131
Liver,3,P0616,6.067428853146788
Liver,3,P0617,6.822786166391163
Liver,3,P0618,0.8891174194541172
Liver,3,P0619,7.6468660833834035
Liver,3,P0620,7.468423800207655
Liver,3,P0621,13.778939158073424
Liver,3,P0622,16.20689175853537
Liver,3,P0623,6.602016701324467
Liver,3,P0624,12.05810983606451
Liver,3,P0625,3.8154504521836397
Liver,3,P0626,11.70955769832747
Liver,3,P0627,5.241011533877328
Liver,3,P0628,3.6298144059127786
Liver,3,P0629,6.610417363380233
Liver,3,P0630,17.12061800215296
Liver,3,P0631,8.236729189019862
Liver,3,P0632,18.13589073821618
Liver,3,P0633,4.71505401358171
Liver,3,P0634,13.855893460360747
Liver,3,P0635,4.9963316724399105
Liver,3,P0636,8.458714425357128
Liver,3,P0637,8.41494841244561
Liver,3,P0638,10.98900294384049
Liver,3,P0639,8.58867411515304
Liver,3,P0640,4.742143635760574
Liver,3,P0641,12.530731802784235
Liver,3,P0642,20.88422222880647
Liver,3,P0643,5.205511388155906
Liver,3,P0644,2.45680261400835
Liver,3,P0645,9.97011123629464
Liver,3,P0646,6.05746722816661
Liver,3,P0647,6.8300929763581975
Liver,3,P0648,10.316108993443432
Liver,3,P0649,5.619060853956687
Liver,3,P0650,6.288287758460776
Liver,3,P0651,6.958251975369914
Liver,3,P0652,17.847302257872542
Liver,3,P0653,7.523577547005202
Liver,3,P0654,3.5204747459034325
Liver,3,P0655,3.6055449029626363
Liver,3,P0656,8.03283850461759
Liver,3,P0657,3.752203245496958
Liver,3,P0658,2.8939371419498485
Liver,3,P0659,10.81919200492766
Liver,3,P0660,11.141746969418753
Liver,3,P0661,5.924629063018585
Liver,3,P0662,8.81271508536986
Liver,3,P0663,8.271972443956047
Liver,3,P0664,10.606336776249014
Liver,3,P0665,10.621178105302292
Liver,3,P0666,1.5473237836849398
Liver,3,P0667,6.396178002765812
Liver,3,P0668,10.081907823179993
Liver,3,P0669,5.776084583127625
Liver,3,P0670,7.551313967552162
Liver,3,P0671,11.59321471963476
Liver,3,P0672,7.756685680647359
Liver,3,P0673,18.260708048406283
Liver,3,P0674,14.52965526220725
Liver,3,P0675,6.881671054055351
Liver,3,P0676,6.561192024924899
Liver,3,P0677,1.3361676274328724
Liver,3,P0678,6.074493928862383
Liver,3,P0679,3.2806404562065663
Liver,3,P0680,8.43793596846499
Liver,3,P0681,8.098852837689314
Liver,3,P0682,11.217930701354703
Liver,3,P0683,17.081607214943133
Liver,3,P0684,7.273505353046594
Liver,3,P0685,29.027677957549866
Liver,3,P0686,8.49494148670988
Liver,3,P0687,3.3664883343127174
Liver,3,P0688,5.273830111389268
Liver,3,P0689,5.9082635921636495
Liver,3,P0690,10.541040850870575
Liver,3,P0691,4.185599987534161
Liver,3,P0692,6.179358542153245
Liver,3,P0693,6.708503035422238
Liver,3,P0694,5.647017419417973
Liver,3,P0695,12.02333360699033
Liver,3,P0696,10.856813259354857
Liver,3,P0697,14.878843149634735
Liver,3,P0698,6.058031372816881
Liver,3,P0699,15.203361285192747
Liver,3,P0700,3.2595910685447502
Liver,3,P0701,3.2122429112936484
Liver,3,P0702,3.566978890444166
Liver,3,P0703,7.430008595397395
Liver,3,P0704,15.201998051146363
Liver,3,P0705,5.1485480949453875
Liver,3,P0706,5.551032558449686
Liver,3,P0707,6.490822309769228
Liver,3,P0708,10.41968571365064
Liver,3,P0709,5.5479296270326754
Liver,3,P0710,5.365286762446841
Liver,3,P0711,3.2961754505457463
Liver,3,P0712,5.243385268239092
Liver,3,P0713,14.976421311146964
Liver,3,P0714,7.803369324359042
Liver,3,P0715,4.740237755566459
Liver,3,P0716,15.513124128621909
Liver,3,P0717,5.201109138788403
Liver,3,P0718,17.32193032725613
Liver,3,P0719,17.152847361490263
Liver,3,P0720,7.641599774486948
Liver,3,P0721,3.0067816382976367
Liver,3,P0722,29.18632767194936
Liver,3,P0723,9.321892199227158
Liver,3,P0724,6.084032919217386
Liver,3,P0725,13.113952619513158
Liver,3,P0726,11.261408145426339
Liver,3,P0727,16.225158151390033
Liver,3,P0728,4.9658839941354005
Liver,3,P0729,8.944904563655978
Liver,3,P0730,3.627261159031908
Liver,3,P0731,11.020978991077158
Liver,3,P0732,7.288026369970535
Liver,3,P0733,8.746079591597834
Liver,3,P0734,6.76789539048413
Liver,3,P0735,6.35604740940611
Liver,3,P0736,4.388823938291985
Liver,3,P0737,11.872895685786753
Liver,3,P0738,18.06221924179261
Liver,3,P0739,5.290956194574108
Liver,3,P0740,10.299798201771637
Liver,3,P0741,9.57648078990087
Liver,3,P0742,7.425044565878843
Liver,3,P0743,2.9566076886374097
Liver,3,P0744,3.3839429719239664
Liver,3,P0745,4.624696879777703
Liver,3,P0746,2.0474541961186543
Liver,3,P0747,17.19843580206189
Liver,3,P0748,9.213059031390577
Liver,3,P0749,7.257412577000001
Liver,3,P0750,1.9854756516652348
Liver,3,P0751,2.4736071921924134
Liver,3,P0752,7.378682997675978
Liver,3,P0753,24.101979626230964
Liver,3,P0754,4.858906839540622
Liver,3,P0755,12.40722306977504
Liver,3,P0756,5.540354874048047
Liver,3,P0757,7.638059322819597
Liver,3,P0758,15.314656473869201
Liver,3,P0759,6.004018661234665
Liver,3,P0760,4.88386568657345
Liver,3,P0761,17.302350035400647
Liver,3,P0762,7.593819499284986
Liver,3,P0763,14.221047056814209
Liver,3,P0764,4.898116110617481
Liver,3,P0765,17.18444347407181
Liver,3,P0766,8.70742721834105
Liver,3,P0767,9.591454787066002
Liver,3,P0768,7.996289222304518
Liver,3,P0769,5.455995036465936
Liver,3,P0770,7.381599235419875
Liver,3,P0771,5.665787278545036
Liver,3,P0772,13.140875475493296
Liver,3,P0773,6.5414947850529215
Liver,3,P0774,3.010468345967013
Liver,3,P0775,2.697554870017857
Liver,3,P0776,2.6220831797234334
Liver,3,P0777,10.70576578270199
Liver,3,P0778,3.702830077837015
Liver,3,P0779,8.846761550039218
Liver,3,P0780,8.02005043486231
Liver,3,P0781,7.107672561612518
Liver,3,P0782,9.612296094100216
Liver,3,P0783,8.125295706943884
Liver,3,P0784,1.4537728669123995
Liver,3,P0785,6.0849886152885135
Liver,3,P0786,9.535883376530402
Liver,3,P0787,19.77008005423934
Liver,3,P0788,20.325465742866175
Liver,3,P0789,3.2612471769981433
Liver,3,P0790,5.9904397317667994
Liver,3,P0791,2.8873268589312215
Liver,3,P0792,18.39228062001506
Liver,3,P0793,13.567995194752315
Liver,3,P0794,9.118932366145001
Liver,3,P0795,8.16336871705312
Liver,3,P0796,16.91800873523702
Liver,3,P0797,15.2838255688519
Liver,3,P0798,14.802954925856113
Liver,3,P0799,9.718272884159951
Liver,3,P0800,5.99222634654188
Liver,3,P0801,11.708029625737002
Liver,3,P0802,12.056755715813487
Liver,3,P0803,6.590422892091681
Liver,3,P0804,5.984965943588665
Liver,3,P0805,14.584917717718396
Liver,3,P0806,20.054822835709672
Liver,3,P0807,4.713178548362491
Liver,3,P0808,6.308979870174218
Liver,3,P0809,9.120821218065014
Liver,3,P0810,9.894305589256236
Liver,3,P0811,5.40097873546484
Liver,3,P0812,22.876550223677196
Liver,3,P0813,9.518689286424653
Liver,3,P0814,10.163776187366773
Liver,3,P0815,21.228199203242777
Liver,3,P0816,5.643830630970279
Liver,3,P0817,7.007218795212773
Liver,3,P0818,3.483392455909426
Liver,3,P0819,6.663132482195512
Liver,3,P0820,3.0241906006266634
Liver,3,P0821,11.573402905384281
Liver,3,P0822,9.506711758452793
Liver,3,P0823,6.257360280677541
Liver,3,P0824,6.956982109177698
Liver,3,P0825,11.668347677835076
Liver,3,P0826,3.737893987459923
Liver,3,P0827,8.351997405294846
Liver,3,P0828,11.242552212680515
Liver,3,P0829,2.536120505926009
Liver,3,P0830,11.144686123141708
Liver,3,P0831,2.706246236351454
Liver,3,P0832,6.885675985328497
Liver,3,P0833,3.676515165184673
Liver,3,P0834,17.439677870359997
Liver,3,P0835,3.6903723746809622
Liver,3,P0836,2.7452882122931332
Liver,3,P0837,8.004559244899863
Liver,3,P0838,5.764844682998544
Liver,3,P0839,2.9958765587944973
Liver,3,P0840,10.129876427237097
Liver,3,P0841,2.236921437989217
Liver,3,P0842,3.967973124936127
Liver,3,P0843,5.23239463111871
Liver,3,P0844,11.957197942068797
Liver,3,P0845,16.07525318459748
Liver,3,P0846,14.320174516956513
Liver,3,P0847,6.7398368993549775
Liver,3,P0848,1.722221544586337
Liver,3,P0849,9.341920132325097
Liver,3,P0850,17.85608316158291
Liver,3,P0851,15.491232902180391
Liver,3,P0852,9.754896907472393
Liver,3,P0853,3.6193640781869
Liver,3,P0854,5.391457722626644
Liver,3,P0855,23.57740031009644
Liver,3,P0856,3.1580737823782616
Liver,3,P0857,3.710977292576657
Liver,3,P0858,13.007562650993792
Liver,3,P0859,5.704780189458784
Liver,3,P0860,3.636228167474933
Liver,3,P0861,18.48173056707938
Liver,3,P0862,9.743823400560379
Liver,3,P0863,5.876252926476004
Liver,3,P0864,3.7155811468298534
Liver,3,P0865,25.240350854666612
Liver,3,P0866,7.281441921615333
Liver,3,P0867,17.088348166487332
Liver,3,P0868,12.631328624671285
Liver,3,P0869,5.405727626350838
Liver,3,P0870,5.4316085882551555
Liver,3,P0871,17.598064752610952
Liver,3,P0872,17.76997791910815
Liver,3,P0873,2.396119165805434
Liver,3,P0874,10.2765865435021
Liver,3,P0875,6.8707352044366425
Liver,3,P0876,3.974925883360127
Liver,3,P0877,8.64557523751111
Liver,3,P0878,3.2878765320466234
Liver,3,P0879,5.58523655595981
Liver,3,P0880,4.576414175390602
Liver,3,P0881,5.474633000076914
Liver,3,P0882,7.078860184127878
Liver,3,P0883,4.017500740132754
Liver,3,P0884,18.989903008818587
Liver,3,P0885,9.934066789996503
Liver,3,P0886,21.687538155332795
Liver,3,P0887,6.712369501664485
Liver,3,P0888,5.3160259515565755
Liver,3,P0889,21.22223321502647
Liver,3,P0890,5.223481617387634
Liver,3,P0891,6.6394211720632486
Liver,3,P0892,11.381946346715349
Liver,3,P0893,3.51614252464725
Liver,3,P0894,11.322329194898906
Liver,3,P0895,10.485656123019398
Liver,3,P0896,15.825066825831772
Liver,3,P0897,12.604157272572172
Liver,3,P0898,16.118811591135202
Liver,3,P0899,6.9153726910514
Liver,3,P0900,4.403491763315498
Liver,3,P0901,26.20607485145625
Liver,3,P0902,2.9564305065342116
Liver,3,P0903,3.139589794449133
Liver,3,P0904,10.371657279817097
Liver,3,P0905,19.589459263712744
Liver,3,P0906,8.279068876531468
Liver,3,P0907,13.458114326938453
Liver,3,P0908,2.2311527128625945
Liver,3,P0909,5.475442107612613
Liver,3,P0910,2.400390219784134
Liver,3,P0911,11.801735240468565
Liver,3,P0912,2.920226565067116
Liver,3,P0913,3.432568079920488
Liver,3,P0914,10.058470576821792
Liver,3,P0915,13.972548890546594
Liver,3,P0916,6.716848928158997
Liver,3,P0917,10.40309650259074
Liver,3,P0918,10.202909249112897
Liver,3,P0919,6.493124736975574
Liver,3,P0920,3.8311947904220225
Liver,3,P0921,10.37018481463942
Liver,3,P0922,10.674496742728145
Liver,3,P0923,12.63429120919327
Liver,3,P0924,8.910584630694236
Liver,3,P0925,3.6652628506682006
Liver,3,P0926,11.18086792696488
Liver,3,P0927,7.3829357075357285
Liver,3,P0928,5.530938619478778
Liver,3,P0929,6.191754562630608
Liver,3,P0930,4.883419506227743
Liver,3,P0931,12.595080073068848
Liver,3,P0932,3.155450136582897
Liver,3,P0933,4.07108048281805
Liver,3,P0934,6.066223596459833
Liver,3,P0935,19.457848469277838
Liver,3,P0936,13.909448111116754
Liver,3,P0937,2.7607310505712235
Liver,3,P0938,16.62334866606424
Liver,3,P0939,16.604141134590158
Liver,3,P0940,3.653168979170319
Liver,3,P0941,1.627630111687026
Liver,3,P0942,7.075704585247945
Liver,3,P0943,14.489940435315836
Liver,3,P0944,19.19706075965101
Liver,3,P0945,4.381992989725719
Liver,3,P0946,21.140433001433667
Liver,3,P0947,1.941072319752397
Liver,3,P0948,5.924934497598379
Liver,3,P0949,5.752724671399377
Liver,3,P0950,14.752347386256485
Liver,3,P0951,16.10261175374995
Liver,3,P0952,13.098977755880327
Liver,3,P0953,3.2859965534392606
Liver,3,P0954,12.39844943316164
Liver,3,P0955,10.028441250332188
Liver,3,P0956,2.7108422198254893
Liver,3,P0957,2.13783086975832
Liver,3,P0958,13.774148992648115
Liver,3,P0959,6.632225502308669
Liver,3,P0960,3.4174366227463797
Liver,3,P0961,6.521450645126108
Liver,3,P0962,9.192837504003656
Liver,3,P0963,7.030721442799535
Liver,3,P0964,2.9119073351986215
Liver,3,P0965,22.9045170485801
Liver,3,P0966,13.497854965734575
Liver,3,P0967,6.042232295387347
Liver,3,P0968,6.190050261531596
Liver,3,P0969,9.16775500548495
Liver,3,P0970,3.751767876237818
Liver,3,P0971,8.967490418212366
Liver,3,P0972,3.3253021357806705
Liver,3,P0973,7.082871962626243
